session.code,subsession__round_number,network_id,network_position,network_type,createdBy__bot,createdBy__code,createdBy__avatar,createdBy__threshold,createdBy__position,wall__node__bot,wall__code,wall__avatar,wall__threshold,wall__position,message,deleted,datetime
xsrkblkf,12,6425,2,clique,False,jnsblp1s,Rhino,0.0,4,False,8k8pymq3,Penguin,0.0,5,I will participate.,False,2018-09-19 18:51:28.722522+00:00
xsrkblkf,12,6425,2,clique,False,jnsblp1s,Rhino,0.0,4,False,kk3fvdyr,Crab,0.0,3,I will participate.,False,2018-09-19 18:51:28.847191+00:00
xsrkblkf,12,6425,2,clique,False,jnsblp1s,Rhino,0.0,4,False,jc3705q8,Lizard,0.0,2,I will participate.,False,2018-09-19 18:51:28.892777+00:00
xsrkblkf,12,6425,2,clique,False,jnsblp1s,Rhino,0.0,4,False,fb0l0eka,Beaver,0.0,1,I will participate.,False,2018-09-19 18:51:28.917436+00:00
xsrkblkf,12,6425,2,clique,False,fb0l0eka,Beaver,0.0,1,False,jnsblp1s,Rhino,0.0,4,I will participate.,False,2018-09-19 18:51:30.447354+00:00
xsrkblkf,12,6425,2,clique,False,kk3fvdyr,Crab,0.0,3,False,8k8pymq3,Penguin,0.0,5,I will participate.,False,2018-09-19 18:51:30.742715+00:00
xsrkblkf,12,6425,2,clique,False,kk3fvdyr,Crab,0.0,3,False,jc3705q8,Lizard,0.0,2,I will participate.,False,2018-09-19 18:51:30.770911+00:00
xsrkblkf,12,6425,2,clique,False,kk3fvdyr,Crab,0.0,3,False,jnsblp1s,Rhino,0.0,4,I will participate.,False,2018-09-19 18:51:30.771968+00:00
xsrkblkf,12,6425,2,clique,False,kk3fvdyr,Crab,0.0,3,False,fb0l0eka,Beaver,0.0,1,I will participate.,False,2018-09-19 18:51:30.831360+00:00
xsrkblkf,12,6425,2,clique,False,fb0l0eka,Beaver,0.0,1,False,kk3fvdyr,Crab,0.0,3,I will participate.,False,2018-09-19 18:51:35.314429+00:00
xsrkblkf,13,6427,1,circle,False,idoj6y7e,Lobster,1.0,5,False,u7123h8h,Shark,0.0,1,I will participate.,False,2018-09-19 18:51:35.732067+00:00
xsrkblkf,13,6427,1,circle,False,idoj6y7e,Lobster,1.0,5,False,7tnlu5eg,Giraffe,1.0,4,I will participate.,False,2018-09-19 18:51:35.744580+00:00
xsrkblkf,13,6427,1,circle,False,usyhkbnv,Frog,1.0,3,False,7tnlu5eg,Giraffe,1.0,4,I will not participate.,False,2018-09-19 18:51:36.158872+00:00
xsrkblkf,13,6427,1,circle,False,usyhkbnv,Frog,1.0,3,False,5t9symag,Bat,1.0,2,I will not participate.,False,2018-09-19 18:51:36.171594+00:00
xsrkblkf,12,6425,2,clique,False,fb0l0eka,Beaver,0.0,1,False,jc3705q8,Lizard,0.0,2,I will participate.,False,2018-09-19 18:51:40.142382+00:00
xsrkblkf,13,6427,1,circle,False,7tnlu5eg,Giraffe,1.0,4,False,idoj6y7e,Lobster,1.0,5,I will not participate.,False,2018-09-19 18:51:42.398255+00:00
xsrkblkf,13,6427,1,circle,False,7tnlu5eg,Giraffe,1.0,4,False,usyhkbnv,Frog,1.0,3,I will not participate.,False,2018-09-19 18:51:42.409748+00:00
xsrkblkf,13,6427,1,circle,False,u7123h8h,Shark,0.0,1,False,idoj6y7e,Lobster,1.0,5,I will participate.,False,2018-09-19 18:51:43.882888+00:00
xsrkblkf,13,6427,1,circle,False,u7123h8h,Shark,0.0,1,False,5t9symag,Bat,1.0,2,I will participate.,False,2018-09-19 18:51:43.907978+00:00
xsrkblkf,13,6427,1,circle,False,5t9symag,Bat,1.0,2,False,usyhkbnv,Frog,1.0,3,I will not participate.,False,2018-09-19 18:51:44.002944+00:00
xsrkblkf,13,6427,1,circle,False,5t9symag,Bat,1.0,2,False,u7123h8h,Shark,0.0,1,I will not participate.,False,2018-09-19 18:51:44.023380+00:00
xsrkblkf,12,6426,3,star,False,lh1cwegn,Mouse,0.0,4,False,rwbkmsn3,Bear,0.0,1,I will participate.,False,2018-09-19 18:51:46.235674+00:00
xsrkblkf,12,6426,3,star,False,253gy1pf,Octopus,0.0,5,False,rwbkmsn3,Bear,0.0,1,I will participate.,False,2018-09-19 18:51:46.561258+00:00
xsrkblkf,13,6427,1,circle,False,u7123h8h,Shark,0.0,1,False,u7123h8h,Shark,0.0,1,I will participate.,False,2018-09-19 18:51:47.957481+00:00
xsrkblkf,12,6426,3,star,False,rwbkmsn3,Bear,0.0,1,False,253gy1pf,Octopus,0.0,5,I will participate.,False,2018-09-19 18:51:48.068212+00:00
xsrkblkf,12,6426,3,star,False,rwbkmsn3,Bear,0.0,1,False,lh1cwegn,Mouse,0.0,4,I will participate.,False,2018-09-19 18:51:48.119017+00:00
xsrkblkf,12,6426,3,star,False,rwbkmsn3,Bear,0.0,1,False,ap3lj1gm,Gorilla,0.0,3,I will participate.,False,2018-09-19 18:51:48.119725+00:00
xsrkblkf,12,6426,3,star,False,rwbkmsn3,Bear,0.0,1,False,covj1do8,Wolf,0.0,2,I will participate.,False,2018-09-19 18:51:48.188070+00:00
xsrkblkf,12,6426,3,star,False,ap3lj1gm,Gorilla,0.0,3,False,rwbkmsn3,Bear,0.0,1,I will participate.,False,2018-09-19 18:51:50.352466+00:00
xsrkblkf,12,6426,3,star,False,covj1do8,Wolf,0.0,2,False,rwbkmsn3,Bear,0.0,1,I will participate.,False,2018-09-19 18:51:51.937578+00:00
xsrkblkf,12,6426,3,star,False,ap3lj1gm,Gorilla,0.0,3,False,ap3lj1gm,Gorilla,0.0,3,I will participate.,False,2018-09-19 18:51:54.218851+00:00
xsrkblkf,13,6428,2,clique,False,fb0l0eka,Bull,0.0,1,False,8k8pymq3,Owl,1.0,5,I will participate.,False,2018-09-19 18:52:05.559496+00:00
xsrkblkf,13,6428,2,clique,False,jc3705q8,Snail,1.0,2,False,8k8pymq3,Owl,1.0,5,I will participate.,False,2018-09-19 18:52:08.959979+00:00
xsrkblkf,13,6428,2,clique,False,jc3705q8,Snail,1.0,2,False,jnsblp1s,Elephant,1.0,4,I will participate.,False,2018-09-19 18:52:08.963389+00:00
xsrkblkf,13,6428,2,clique,False,jc3705q8,Snail,1.0,2,False,kk3fvdyr,Monkey,1.0,3,I will participate.,False,2018-09-19 18:52:09.025285+00:00
xsrkblkf,13,6428,2,clique,False,jc3705q8,Snail,1.0,2,False,fb0l0eka,Bull,0.0,1,I will participate.,False,2018-09-19 18:52:09.028580+00:00
xsrkblkf,13,6428,2,clique,False,fb0l0eka,Bull,0.0,1,False,jnsblp1s,Elephant,1.0,4,I will participate.,False,2018-09-19 18:52:09.801431+00:00
xsrkblkf,13,6428,2,clique,False,jnsblp1s,Elephant,1.0,4,False,kk3fvdyr,Monkey,1.0,3,I will participate.,False,2018-09-19 18:52:13.434073+00:00
xsrkblkf,13,6428,2,clique,False,jnsblp1s,Elephant,1.0,4,False,8k8pymq3,Owl,1.0,5,I will participate.,False,2018-09-19 18:52:13.434834+00:00
xsrkblkf,13,6428,2,clique,False,jnsblp1s,Elephant,1.0,4,False,jc3705q8,Snail,1.0,2,I will participate.,False,2018-09-19 18:52:13.514999+00:00
xsrkblkf,13,6428,2,clique,False,jnsblp1s,Elephant,1.0,4,False,fb0l0eka,Bull,0.0,1,I will participate.,False,2018-09-19 18:52:13.516643+00:00
xsrkblkf,13,6428,2,clique,False,8k8pymq3,Owl,1.0,5,False,kk3fvdyr,Monkey,1.0,3,I will participate.,False,2018-09-19 18:52:13.592889+00:00
xsrkblkf,13,6428,2,clique,False,8k8pymq3,Owl,1.0,5,False,jc3705q8,Snail,1.0,2,I will participate.,False,2018-09-19 18:52:13.647915+00:00
xsrkblkf,13,6428,2,clique,False,8k8pymq3,Owl,1.0,5,False,jnsblp1s,Elephant,1.0,4,I will participate.,False,2018-09-19 18:52:13.655080+00:00
xsrkblkf,13,6428,2,clique,False,8k8pymq3,Owl,1.0,5,False,fb0l0eka,Bull,0.0,1,I will participate.,False,2018-09-19 18:52:13.676931+00:00
xsrkblkf,13,6428,2,clique,False,fb0l0eka,Bull,0.0,1,False,kk3fvdyr,Monkey,1.0,3,I will participate.,False,2018-09-19 18:52:14.984024+00:00
xsrkblkf,14,6430,1,circle,False,idoj6y7e,Crab,1.0,5,False,7tnlu5eg,Lizard,1.0,4,I will participate.,False,2018-09-19 18:52:19.780192+00:00
xsrkblkf,14,6430,1,circle,False,idoj6y7e,Crab,1.0,5,False,u7123h8h,Sheep,0.0,1,I will participate.,False,2018-09-19 18:52:19.802885+00:00
xsrkblkf,13,6428,2,clique,False,fb0l0eka,Bull,0.0,1,False,jc3705q8,Snail,1.0,2,I will participate.,False,2018-09-19 18:52:21.455257+00:00
xsrkblkf,13,6429,3,star,False,lh1cwegn,Turtle,1.0,4,False,rwbkmsn3,Crocodile,0.0,1,I will participate.,False,2018-09-19 18:52:23.534460+00:00
xsrkblkf,13,6429,3,star,False,ap3lj1gm,Lion,1.0,3,False,rwbkmsn3,Crocodile,0.0,1,I will participate.,False,2018-09-19 18:52:23.774963+00:00
xsrkblkf,14,6430,1,circle,False,u7123h8h,Sheep,0.0,1,False,5t9symag,Dolphin,1.0,2,I will participate.,False,2018-09-19 18:52:25.021431+00:00
xsrkblkf,14,6430,1,circle,False,u7123h8h,Sheep,0.0,1,False,idoj6y7e,Crab,1.0,5,I will participate.,False,2018-09-19 18:52:25.023240+00:00
xsrkblkf,14,6430,1,circle,False,5t9symag,Dolphin,1.0,2,False,usyhkbnv,Lion,0.0,3,I will not participate.,False,2018-09-19 18:52:25.451922+00:00
xsrkblkf,14,6430,1,circle,False,5t9symag,Dolphin,1.0,2,False,u7123h8h,Sheep,0.0,1,I will not participate.,False,2018-09-19 18:52:25.509316+00:00
xsrkblkf,14,6430,1,circle,False,7tnlu5eg,Lizard,1.0,4,False,idoj6y7e,Crab,1.0,5,I will not participate.,False,2018-09-19 18:52:25.580284+00:00
xsrkblkf,14,6430,1,circle,False,7tnlu5eg,Lizard,1.0,4,False,usyhkbnv,Lion,0.0,3,I will not participate.,False,2018-09-19 18:52:25.653322+00:00
xsrkblkf,14,6430,1,circle,False,usyhkbnv,Lion,0.0,3,False,5t9symag,Dolphin,1.0,2,I will participate.,False,2018-09-19 18:52:25.699526+00:00
xsrkblkf,13,6429,3,star,False,253gy1pf,Sheep,1.0,5,False,rwbkmsn3,Crocodile,0.0,1,I will participate.,False,2018-09-19 18:52:26.510239+00:00
xsrkblkf,13,6429,3,star,False,ap3lj1gm,Lion,1.0,3,False,ap3lj1gm,Lion,1.0,3,I will participate.,False,2018-09-19 18:52:27.643660+00:00
xsrkblkf,13,6429,3,star,False,rwbkmsn3,Crocodile,0.0,1,False,lh1cwegn,Turtle,1.0,4,I will participate.,False,2018-09-19 18:52:28.284766+00:00
xsrkblkf,13,6429,3,star,False,rwbkmsn3,Crocodile,0.0,1,False,ap3lj1gm,Lion,1.0,3,I will participate.,False,2018-09-19 18:52:28.285533+00:00
xsrkblkf,13,6429,3,star,False,rwbkmsn3,Crocodile,0.0,1,False,253gy1pf,Sheep,1.0,5,I will participate.,False,2018-09-19 18:52:28.294927+00:00
xsrkblkf,13,6429,3,star,False,rwbkmsn3,Crocodile,0.0,1,False,covj1do8,Cow,1.0,2,I will participate.,False,2018-09-19 18:52:28.366754+00:00
xsrkblkf,14,6430,1,circle,False,u7123h8h,Sheep,0.0,1,False,u7123h8h,Sheep,0.0,1,I will participate.,False,2018-09-19 18:52:28.943279+00:00
xsrkblkf,13,6429,3,star,False,covj1do8,Cow,1.0,2,False,rwbkmsn3,Crocodile,0.0,1,I will participate.,False,2018-09-19 18:52:30.765370+00:00
xsrkblkf,13,6429,3,star,False,253gy1pf,Sheep,1.0,5,False,253gy1pf,Sheep,1.0,5,I will participate.,False,2018-09-19 18:52:31.855052+00:00
xsrkblkf,14,6432,3,star,False,lh1cwegn,Bear,1.0,4,False,rwbkmsn3,Raccoon,0.0,1,I will participate.,False,2018-09-19 18:52:58.408765+00:00
xsrkblkf,14,6432,3,star,False,253gy1pf,Hippo,1.0,5,False,rwbkmsn3,Raccoon,0.0,1,I will participate.,False,2018-09-19 18:52:58.603145+00:00
xsrkblkf,14,6432,3,star,False,ap3lj1gm,Lobster,0.0,3,False,rwbkmsn3,Raccoon,0.0,1,I will participate.,False,2018-09-19 18:53:00.077463+00:00
xsrkblkf,14,6432,3,star,False,253gy1pf,Hippo,1.0,5,False,253gy1pf,Hippo,1.0,5,I will participate.,False,2018-09-19 18:53:03.363529+00:00
xsrkblkf,14,6432,3,star,False,rwbkmsn3,Raccoon,0.0,1,False,lh1cwegn,Bear,1.0,4,I will participate.,False,2018-09-19 18:53:04.005188+00:00
xsrkblkf,14,6432,3,star,False,rwbkmsn3,Raccoon,0.0,1,False,253gy1pf,Hippo,1.0,5,I will participate.,False,2018-09-19 18:53:04.006171+00:00
xsrkblkf,14,6432,3,star,False,rwbkmsn3,Raccoon,0.0,1,False,ap3lj1gm,Lobster,0.0,3,I will participate.,False,2018-09-19 18:53:04.053238+00:00
xsrkblkf,14,6432,3,star,False,rwbkmsn3,Raccoon,0.0,1,False,covj1do8,Deer,1.0,2,I will participate.,False,2018-09-19 18:53:04.085403+00:00
xsrkblkf,14,6432,3,star,False,ap3lj1gm,Lobster,0.0,3,False,ap3lj1gm,Lobster,0.0,3,I will participate.,False,2018-09-19 18:53:04.226696+00:00
xsrkblkf,14,6432,3,star,False,covj1do8,Deer,1.0,2,False,rwbkmsn3,Raccoon,0.0,1,I will participate.,False,2018-09-19 18:53:06.034955+00:00
xsrkblkf,15,6433,1,circle,False,u7123h8h,Duck,1.0,1,False,5t9symag,Pig,0.0,2,I will participate.,False,2018-09-19 18:53:15.903938+00:00
xsrkblkf,15,6433,1,circle,False,u7123h8h,Duck,1.0,1,False,idoj6y7e,Goat,0.0,5,I will participate.,False,2018-09-19 18:53:15.927644+00:00
xsrkblkf,14,6431,2,clique,False,fb0l0eka,Pig,0.0,1,False,8k8pymq3,Gorilla,1.0,5,I will participate.,False,2018-09-19 18:53:17.199327+00:00
xsrkblkf,14,6431,2,clique,False,8k8pymq3,Gorilla,1.0,5,False,jc3705q8,Snake,1.0,2,I will participate.,False,2018-09-19 18:53:17.683555+00:00
xsrkblkf,14,6431,2,clique,False,8k8pymq3,Gorilla,1.0,5,False,kk3fvdyr,Goat,0.0,3,I will participate.,False,2018-09-19 18:53:17.696738+00:00
xsrkblkf,14,6431,2,clique,False,8k8pymq3,Gorilla,1.0,5,False,jnsblp1s,Beaver,1.0,4,I will participate.,False,2018-09-19 18:53:17.697469+00:00
xsrkblkf,14,6431,2,clique,False,8k8pymq3,Gorilla,1.0,5,False,fb0l0eka,Pig,0.0,1,I will participate.,False,2018-09-19 18:53:17.764011+00:00
xsrkblkf,15,6433,1,circle,False,usyhkbnv,Bee,1.0,3,False,5t9symag,Pig,0.0,2,I will participate.,False,2018-09-19 18:53:18.574824+00:00
xsrkblkf,15,6433,1,circle,False,usyhkbnv,Bee,1.0,3,False,7tnlu5eg,Swan,0.0,4,I will participate.,False,2018-09-19 18:53:18.598907+00:00
xsrkblkf,14,6431,2,clique,False,jc3705q8,Snake,1.0,2,False,8k8pymq3,Gorilla,1.0,5,I will participate.,False,2018-09-19 18:53:18.880838+00:00
xsrkblkf,14,6431,2,clique,False,jc3705q8,Snake,1.0,2,False,jnsblp1s,Beaver,1.0,4,I will participate.,False,2018-09-19 18:53:18.893541+00:00
xsrkblkf,14,6431,2,clique,False,jc3705q8,Snake,1.0,2,False,kk3fvdyr,Goat,0.0,3,I will participate.,False,2018-09-19 18:53:18.910904+00:00
xsrkblkf,14,6431,2,clique,False,jc3705q8,Snake,1.0,2,False,fb0l0eka,Pig,0.0,1,I will participate.,False,2018-09-19 18:53:18.947810+00:00
xsrkblkf,14,6431,2,clique,False,jnsblp1s,Beaver,1.0,4,False,kk3fvdyr,Goat,0.0,3,I will participate.,False,2018-09-19 18:53:19.322785+00:00
xsrkblkf,14,6431,2,clique,False,jnsblp1s,Beaver,1.0,4,False,8k8pymq3,Gorilla,1.0,5,I will participate.,False,2018-09-19 18:53:19.332109+00:00
xsrkblkf,14,6431,2,clique,False,jnsblp1s,Beaver,1.0,4,False,jc3705q8,Snake,1.0,2,I will participate.,False,2018-09-19 18:53:19.346002+00:00
xsrkblkf,14,6431,2,clique,False,jnsblp1s,Beaver,1.0,4,False,fb0l0eka,Pig,0.0,1,I will participate.,False,2018-09-19 18:53:19.391494+00:00
xsrkblkf,15,6433,1,circle,False,u7123h8h,Duck,1.0,1,False,u7123h8h,Duck,1.0,1,I will participate.,False,2018-09-19 18:53:19.815611+00:00
xsrkblkf,14,6431,2,clique,False,kk3fvdyr,Goat,0.0,3,False,8k8pymq3,Gorilla,1.0,5,I will participate.,False,2018-09-19 18:53:19.875253+00:00
xsrkblkf,14,6431,2,clique,False,kk3fvdyr,Goat,0.0,3,False,jc3705q8,Snake,1.0,2,I will participate.,False,2018-09-19 18:53:19.897196+00:00
xsrkblkf,14,6431,2,clique,False,kk3fvdyr,Goat,0.0,3,False,jnsblp1s,Beaver,1.0,4,I will participate.,False,2018-09-19 18:53:19.898833+00:00
xsrkblkf,14,6431,2,clique,False,kk3fvdyr,Goat,0.0,3,False,fb0l0eka,Pig,0.0,1,I will participate.,False,2018-09-19 18:53:19.940703+00:00
xsrkblkf,15,6433,1,circle,False,7tnlu5eg,Swan,0.0,4,False,idoj6y7e,Goat,0.0,5,I will participate.,False,2018-09-19 18:53:21.091632+00:00
xsrkblkf,15,6433,1,circle,False,7tnlu5eg,Swan,0.0,4,False,usyhkbnv,Bee,1.0,3,I will participate.,False,2018-09-19 18:53:21.105264+00:00
xsrkblkf,14,6431,2,clique,False,fb0l0eka,Pig,0.0,1,False,jnsblp1s,Beaver,1.0,4,I will participate.,False,2018-09-19 18:53:21.647918+00:00
xsrkblkf,15,6433,1,circle,False,idoj6y7e,Goat,0.0,5,False,7tnlu5eg,Swan,0.0,4,I will participate.,False,2018-09-19 18:53:23.189925+00:00
xsrkblkf,15,6433,1,circle,False,idoj6y7e,Goat,0.0,5,False,u7123h8h,Duck,1.0,1,I will participate.,False,2018-09-19 18:53:23.196358+00:00
xsrkblkf,15,6433,1,circle,False,5t9symag,Pig,0.0,2,False,usyhkbnv,Bee,1.0,3,I will participate.,False,2018-09-19 18:53:24.562004+00:00
xsrkblkf,15,6433,1,circle,False,5t9symag,Pig,0.0,2,False,u7123h8h,Duck,1.0,1,I will participate.,False,2018-09-19 18:53:24.572711+00:00
xsrkblkf,14,6431,2,clique,False,fb0l0eka,Pig,0.0,1,False,kk3fvdyr,Goat,0.0,3,I will participate.,False,2018-09-19 18:53:27.134740+00:00
xsrkblkf,15,6435,3,star,False,lh1cwegn,Rat,0.0,4,False,rwbkmsn3,Crocodile,1.0,1,I will participate.,False,2018-09-19 18:53:32.006930+00:00
xsrkblkf,15,6435,3,star,False,253gy1pf,Giraffe,0.0,5,False,rwbkmsn3,Crocodile,1.0,1,I will participate.,False,2018-09-19 18:53:32.164614+00:00
xsrkblkf,14,6431,2,clique,False,fb0l0eka,Pig,0.0,1,False,jc3705q8,Snake,1.0,2,I will participate.,False,2018-09-19 18:53:32.498316+00:00
xsrkblkf,15,6435,3,star,False,ap3lj1gm,Squirrel,1.0,3,False,rwbkmsn3,Crocodile,1.0,1,I will participate.,False,2018-09-19 18:53:34.074554+00:00
xsrkblkf,15,6435,3,star,False,rwbkmsn3,Crocodile,1.0,1,False,lh1cwegn,Rat,0.0,4,I will participate.,False,2018-09-19 18:53:35.965601+00:00
xsrkblkf,15,6435,3,star,False,rwbkmsn3,Crocodile,1.0,1,False,253gy1pf,Giraffe,0.0,5,I will participate.,False,2018-09-19 18:53:35.967018+00:00
xsrkblkf,15,6435,3,star,False,rwbkmsn3,Crocodile,1.0,1,False,ap3lj1gm,Squirrel,1.0,3,I will participate.,False,2018-09-19 18:53:35.984244+00:00
xsrkblkf,15,6435,3,star,False,rwbkmsn3,Crocodile,1.0,1,False,covj1do8,Koala,0.0,2,I will participate.,False,2018-09-19 18:53:36.026094+00:00
xsrkblkf,15,6435,3,star,False,253gy1pf,Giraffe,0.0,5,False,253gy1pf,Giraffe,0.0,5,I will participate.,False,2018-09-19 18:53:38.581760+00:00
xsrkblkf,15,6435,3,star,False,ap3lj1gm,Squirrel,1.0,3,False,ap3lj1gm,Squirrel,1.0,3,I will participate.,False,2018-09-19 18:53:39.818510+00:00
xsrkblkf,15,6435,3,star,False,covj1do8,Koala,0.0,2,False,rwbkmsn3,Crocodile,1.0,1,I will participate.,False,2018-09-19 18:53:40.399652+00:00
xsrkblkf,15,6434,2,clique,False,fb0l0eka,Wolf,1.0,1,False,8k8pymq3,Mouse,0.0,5,I will not participate.,False,2018-09-19 18:54:06.119833+00:00
xsrkblkf,15,6434,2,clique,False,jnsblp1s,Raccoon,0.0,4,False,8k8pymq3,Mouse,0.0,5,I will participate.,False,2018-09-19 18:54:06.907746+00:00
xsrkblkf,15,6434,2,clique,False,jnsblp1s,Raccoon,0.0,4,False,kk3fvdyr,Cow,1.0,3,I will participate.,False,2018-09-19 18:54:06.910891+00:00
xsrkblkf,15,6434,2,clique,False,jnsblp1s,Raccoon,0.0,4,False,jc3705q8,Beaver,0.0,2,I will participate.,False,2018-09-19 18:54:06.920235+00:00
xsrkblkf,15,6434,2,clique,False,jnsblp1s,Raccoon,0.0,4,False,fb0l0eka,Wolf,1.0,1,I will participate.,False,2018-09-19 18:54:06.977994+00:00
xsrkblkf,15,6434,2,clique,False,8k8pymq3,Mouse,0.0,5,False,jc3705q8,Beaver,0.0,2,I will participate.,False,2018-09-19 18:54:07.655729+00:00
xsrkblkf,15,6434,2,clique,False,8k8pymq3,Mouse,0.0,5,False,kk3fvdyr,Cow,1.0,3,I will participate.,False,2018-09-19 18:54:07.656453+00:00
xsrkblkf,15,6434,2,clique,False,8k8pymq3,Mouse,0.0,5,False,jnsblp1s,Raccoon,0.0,4,I will participate.,False,2018-09-19 18:54:07.665230+00:00
xsrkblkf,15,6434,2,clique,False,8k8pymq3,Mouse,0.0,5,False,fb0l0eka,Wolf,1.0,1,I will participate.,False,2018-09-19 18:54:07.731022+00:00
xsrkblkf,15,6434,2,clique,False,jc3705q8,Beaver,0.0,2,False,jnsblp1s,Raccoon,0.0,4,I will participate.,False,2018-09-19 18:54:08.007734+00:00
xsrkblkf,15,6434,2,clique,False,jc3705q8,Beaver,0.0,2,False,kk3fvdyr,Cow,1.0,3,I will participate.,False,2018-09-19 18:54:08.018691+00:00
xsrkblkf,15,6434,2,clique,False,jc3705q8,Beaver,0.0,2,False,8k8pymq3,Mouse,0.0,5,I will participate.,False,2018-09-19 18:54:08.034397+00:00
xsrkblkf,15,6434,2,clique,False,jc3705q8,Beaver,0.0,2,False,fb0l0eka,Wolf,1.0,1,I will participate.,False,2018-09-19 18:54:08.088024+00:00
xsrkblkf,15,6434,2,clique,False,kk3fvdyr,Cow,1.0,3,False,8k8pymq3,Mouse,0.0,5,I will participate.,False,2018-09-19 18:54:10.479531+00:00
xsrkblkf,15,6434,2,clique,False,kk3fvdyr,Cow,1.0,3,False,jnsblp1s,Raccoon,0.0,4,I will participate.,False,2018-09-19 18:54:10.484992+00:00
xsrkblkf,15,6434,2,clique,False,kk3fvdyr,Cow,1.0,3,False,fb0l0eka,Wolf,1.0,1,I will participate.,False,2018-09-19 18:54:10.538719+00:00
xsrkblkf,15,6434,2,clique,False,kk3fvdyr,Cow,1.0,3,False,jc3705q8,Beaver,0.0,2,I will participate.,False,2018-09-19 18:54:10.552225+00:00
xsrkblkf,15,6434,2,clique,False,fb0l0eka,Wolf,1.0,1,False,jnsblp1s,Raccoon,0.0,4,I will not participate.,False,2018-09-19 18:54:11.079655+00:00
xsrkblkf,15,6434,2,clique,False,fb0l0eka,Wolf,1.0,1,False,kk3fvdyr,Cow,1.0,3,I will not participate.,False,2018-09-19 18:54:16.266663+00:00
xsrkblkf,15,6434,2,clique,False,fb0l0eka,Wolf,1.0,1,False,jc3705q8,Beaver,0.0,2,I will not participate.,False,2018-09-19 18:54:22.029946+00:00
